Badskaer
 57,2992       10,3818       29            1            Azimut = 0    Höhe = 20

 y, m, dm, h,G_Gh,G_Dh,G_Gk,G_Dk, Ta,Snd,RR, FF, RH
 2005, 7, 4, 6,140,59,76,50,10.3,0,0.0,0.1,78
 2005, 7, 4, 7,251,103,210,98,11.1,0,0.0,0.2,75
 2005, 7, 4, 8,372,146,364,149,11.9,0,0.0,0.4,67
 2005, 7, 4, 9,496,153,529,167,12.8,0,0.0,0.7,61
 2005, 7, 4, 10,610,182,683,205,13.8,0,0.0,0.5,60
 2005, 7, 4, 11,697,206,802,238,14.8,0,0.0,0.1,52
 2005, 7, 4, 12,757,209,886,246,15.6,0,0.0,0.0,51
 2005, 7, 4, 13,754,242,882,281,16.3,0,0.0,0.1,49
 2005, 7, 4, 14,743,214,866,250,16.8,0,0.0,0.4,45
 2005, 7, 4, 15,686,189,787,218,17.1,0,0.0,0.6,46
 2005, 7, 4, 16,614,146,683,167,17.2,0,0.0,1.3,48
 2005, 7, 4, 17,486,131,510,143,17.1,0,0.0,1.0,47
 2005, 7, 4, 18,359,114,341,117,16.8,0,0.0,0.6,48
 2005, 7, 4, 19,232,91,181,85,16.2,0,0.0,0.6,48
 2005, 7, 4, 20,122,48,47,38,15.4,0,0.0,1.0,52
 2005, 7, 4, 21,39,27,21,21,14.5,0,0.0,0.7,53
 2005, 7, 4, 22,0,0,0,0,13.7,0,0.0,1.1,59
 2005, 7, 4, 23,0,0,0,0,12.3,0,0.0,1.6,61
 2005, 7, 4, 24,0,0,0,0,11.1,0,0.0,1.9,66
 2005, 7, 5, 1,0,0,0,0,10.7,0,0.0,2.0,65
 2005, 7, 5, 2,0,0,0,0,10.1,0,0.0,2.0,70
 2005, 7, 5, 3,0,0,0,0,9.6,0,0.0,2.4,74
 2005, 7, 5, 4,1,1,1,1,9.6,0,0.0,2.6,73
 2005, 7, 5, 5,53,29,23,23,10.1,0,0.0,4.1,73
 2005, 7, 5, 6,145,53,74,44,10.8,0,0.0,2.9,75
 2005, 7, 5, 7,269,78,220,76,11.8,0,0.0,2.2,72
 2005, 7, 5, 8,400,95,390,101,12.9,0,0.0,1.9,72
 2005, 7, 5, 9,529,113,566,127,14.2,0,0.0,2.6,68
 2005, 7, 5, 10,642,135,722,157,15.4,0,0.0,1.9,55
 2005, 7, 5, 11,712,181,823,211,16.6,0,0.0,2.4,51
 2005, 7, 5, 12,769,186,903,221,17.6,0,0.0,2.9,46
 2005, 7, 5, 13,792,176,934,212,18.4,0,0.0,2.9,43
 2005, 7, 5, 14,750,201,876,236,19.0,0,0.0,2.9,42
 2005, 7, 5, 15,695,173,799,202,19.4,0,0.0,2.9,43
 2005, 7, 5, 16,624,118,695,136,19.6,0,0.0,2.4,44
 2005, 7, 5, 17,504,100,530,112,19.5,0,0.0,2.2,47
 2005, 7, 5, 18,377,78,356,83,19.2,0,0.0,2.0,53
 2005, 7, 5, 19,244,65,184,62,18.5,0,0.0,1.9,56
 2005, 7, 5, 20,126,45,45,35,17.7,0,0.0,2.0,64
 2005, 7, 5, 21,40,27,22,22,16.8,0,0.0,2.0,72
 2005, 7, 5, 22,0,0,0,0,15.8,0,0.0,2.9,81
 2005, 7, 5, 23,0,0,0,0,14.8,0,0.0,3.1,87
 2005, 7, 5, 24,0,0,0,0,13.8,0,0.0,2.6,85
 2005, 7, 6, 1,0,0,0,0,13.3,0,0.0,2.0,84
 2005, 7, 6, 2,0,0,0,0,12.8,0,0.0,1.4,88
 2005, 7, 6, 3,0,0,0,0,12.2,0,0.0,2.9,86
 2005, 7, 6, 4,0,0,0,0,12.3,0,0.0,1.6,91
 2005, 7, 6, 5,52,28,22,22,12.7,0,0.0,1.9,87
 2005, 7, 6, 6,148,73,85,61,13.6,0,0.0,2.9,89
 2005, 7, 6, 7,212,128,184,121,14.4,0,0.0,1.4,89
 2005, 7, 6, 8,339,160,332,162,15.4,0,0.0,2.4,84
 2005, 7, 6, 9,454,206,480,218,16.6,0,0.0,3.5,81
 2005, 7, 6, 10,529,271,574,286,17.6,0,0.0,5.1,78
 2005, 7, 6, 11,637,261,725,291,18.7,0,0.0,5.7,71
 2005, 7, 6, 12,674,287,776,324,19.6,0,0.0,6.3,67
 2005, 7, 6, 13,587,369,658,402,20.1,0,0.0,7.4,64
 2005, 7, 6, 14,579,362,646,392,20.5,0,0.0,7.8,64
 2005, 7, 6, 15,598,303,663,325,20.9,0,0.0,9.3,59
 2005, 7, 6, 16,532,250,581,269,21.0,0,0.0,11.7,57
 2005, 7, 6, 17,476,142,501,154,21.1,0,0.0,11.0,59
 2005, 7, 6, 18,347,127,329,128,20.9,0,0.0,13.0,61
 2005, 7, 6, 19,226,92,177,85,20.4,0,0.0,8.7,63
 2005, 7, 6, 20,154,66,66,55,19.7,0,0.0,8.1,65
 2005, 7, 6, 21,44,22,19,19,18.9,0,0.0,8.1,67
 2005, 7, 6, 22,0,0,0,0,18.1,0,0.0,9.3,77
 2005, 7, 6, 23,0,0,0,0,16.5,0,0.0,8.4,84
 2005, 7, 6, 24,0,0,0,0,14.9,0,0.0,8.4,88
 2005, 7, 7, 1,0,0,0,0,13.8,0,0.0,6.6,90
 2005, 7, 7, 2,0,0,0,0,12.6,0,0.0,5.7,100
 2005, 7, 7, 3,0,0,0,0,11.6,0,0.0,6.6,100
 2005, 7, 7, 4,0,0,0,0,11.6,0,0.0,7.4,100
 2005, 7, 7, 5,36,32,28,28,11.9,0,0.0,4.5,99
 2005, 7, 7, 6,121,67,72,56,12.5,0,0.0,4.0,97
 2005, 7, 7, 7,201,149,178,139,13.2,0,0.0,2.9,91
 2005, 7, 7, 8,286,223,277,217,14.1,0,0.0,1.4,86
 2005, 7, 7, 9,403,257,418,263,15.1,0,0.0,2.6,80
 2005, 7, 7, 10,484,337,512,347,16.0,0,0.0,3.5,74
 2005, 7, 7, 11,525,367,567,384,16.8,0,0.0,4.1,67
 2005, 7, 7, 12,578,359,647,390,17.6,0,0.0,4.1,63
 2005, 7, 7, 13,511,384,556,407,18.0,0,0.0,3.5,61
 2005, 7, 7, 14,509,375,552,395,18.4,0,0.0,2.4,63
 2005, 7, 7, 15,510,361,548,377,18.6,0,0.0,1.9,59
 2005, 7, 7, 16,483,275,519,289,18.8,0,0.0,3.1,61
 2005, 7, 7, 17,397,227,408,231,18.8,0,0.0,2.9,62
 2005, 7, 7, 18,287,163,274,160,18.6,0,0.0,2.0,64
 2005, 7, 7, 19,191,105,157,98,18.1,0,0.0,1.9,63
 2005, 7, 7, 20,90,71,62,59,17.5,0,0.0,1.1,67
 2005, 7, 7, 21,33,27,22,22,16.8,0,0.0,1.1,73
 2005, 7, 7, 22,0,0,0,0,16.1,0,0.0,1.0,79
 2005, 7, 7, 23,0,0,0,0,15.7,0,0.0,0.3,76
 2005, 7, 7, 24,0,0,0,0,15.2,0,0.0,0.5,77
 2005, 7, 8, 1,0,0,0,0,15.3,0,0.0,0.5,81
 2005, 7, 8, 2,0,0,0,0,15.4,0,0.0,0.4,80
 2005, 7, 8, 3,0,0,0,0,15.5,0,0.0,0.6,81
 2005, 7, 8, 4,0,0,0,0,15.5,0,0.0,0.6,82
 2005, 7, 8, 5,12,12,12,12,15.6,0,0.1,1.0,89
 2005, 7, 8, 6,36,36,35,35,15.8,0,0.5,1.1,88
 2005, 7, 8, 7,73,73,69,69,16.0,0,0.8,1.7,85
 2005, 7, 8, 8,107,107,102,102,15.9,0,2.9,1.7,90
 2005, 7, 8, 9,148,148,141,141,16.7,0,1.0,1.9,84
 2005, 7, 8, 10,180,178,173,171,17.2,0,0.2,2.0,80
 2005, 7, 8, 11,214,209,208,203,17.6,0,0.1,2.2,80
 2005, 7, 8, 12,201,200,195,194,17.8,0,0.0,3.5,80
 2005, 7, 8, 13,174,173,168,167,18.0,0,0.0,2.0,80
 2005, 7, 8, 14,192,191,185,185,18.1,0,0.0,2.0,70
 2005, 7, 8, 15,178,176,172,170,18.1,0,0.3,1.3,80
 2005, 7, 8, 16,140,140,134,134,18.1,0,0.3,2.6,80
 2005, 7, 8, 17,113,113,107,107,17.8,0,1.9,1.4,84
 2005, 7, 8, 18,70,70,66,66,16.7,0,6.5,1.3,88
 2005, 7, 8, 19,39,39,38,38,17.6,0,1.4,1.4,84
 2005, 7, 8, 20,14,14,14,14,17.5,0,0.6,3.1,80
 2005, 7, 8, 21,5,5,6,6,17.4,0,0.0,4.0,80
 2005, 7, 8, 22,0,0,0,0,17.2,0,0.0,4.5,80
 2005, 7, 8, 23,0,0,0,0,16.5,0,0.1,3.5,84
 2005, 7, 8, 24,0,0,0,0,15.8,0,0.0,4.3,89
 2005, 7, 9, 1,0,0,0,0,15.2,0,0.0,4.8,89
 2005, 7, 9, 2,0,0,0,0,14.6,0,0.0,5.1,90
 2005, 7, 9, 3,0,0,0,0,13.9,0,0.0,5.1,93
 2005, 7, 9, 4,0,0,0,0,13.9,0,0.0,6.0,91
 2005, 7, 9, 5,46,28,22,22,14.3,0,0.0,3.8,88
 2005, 7, 9, 6,132,58,70,48,15.1,0,0.0,2.9,93
 2005, 7, 9, 7,234,100,196,96,16.0,0,0.0,3.1,84
 2005, 7, 9, 8,342,162,335,164,17.1,0,0.0,2.2,81
 2005, 7, 9, 9,456,198,483,210,18.2,0,0.0,3.1,76
 2005, 7, 9, 10,566,217,629,239,19.3,0,0.0,4.5,66
 2005, 7, 9, 11,665,231,765,262,20.4,0,0.0,5.4,60
 2005, 7, 9, 12,740,237,864,275,21.5,0,0.0,4.5,56
 2005, 7, 9, 13,731,260,852,297,22.3,0,0.0,4.8,54
 2005, 7, 9, 14,691,240,804,276,22.9,0,0.0,5.7,52
 2005, 7, 9, 15,642,240,730,268,23.2,0,0.0,5.7,49
 2005, 7, 9, 16,579,169,645,191,23.4,0,0.0,6.6,48
 2005, 7, 9, 17,485,125,512,137,23.5,0,0.0,6.9,50
 2005, 7, 9, 18,343,114,328,118,23.1,0,0.0,7.8,51
 2005, 7, 9, 19,225,77,174,73,22.6,0,0.0,6.9,54
 2005, 7, 9, 20,105,53,47,41,21.8,0,0.0,4.5,57
 2005, 7, 9, 21,33,26,21,21,20.9,0,0.0,3.3,62
 2005, 7, 9, 22,0,0,0,0,20.1,0,0.0,0.9,70
 2005, 7, 9, 23,0,0,0,0,18.7,0,0.0,1.0,72
 2005, 7, 9, 24,0,0,0,0,17.3,0,0.0,1.7,82
 2005, 7, 10, 1,0,0,0,0,16.4,0,0.0,1.1,87
 2005, 7, 10, 2,0,0,0,0,15.3,0,0.0,0.7,90
 2005, 7, 10, 3,0,0,0,0,14.3,0,0.0,1.7,97
 2005, 7, 10, 4,0,0,0,0,14.3,0,0.0,2.4,96
 2005, 7, 10, 5,52,29,23,23,14.8,0,0.0,2.2,93
 2005, 7, 10, 6,153,43,67,35,15.7,0,0.0,3.1,89
 2005, 7, 10, 7,283,51,226,52,16.9,0,0.0,3.5,81
 2005, 7, 10, 8,426,54,415,61,18.2,0,0.0,2.4,73
 2005, 7, 10, 9,559,66,599,76,19.6,0,0.0,3.1,67
 2005, 7, 10, 10,677,79,763,92,20.9,0,0.0,2.9,59
 2005, 7, 10, 11,766,91,887,108,22.1,0,0.0,3.3,54
 2005, 7, 10, 12,819,101,962,120,23.2,0,0.0,2.2,52
 2005, 7, 10, 13,829,110,977,129,24.1,0,0.0,4.5,51
 2005, 7, 10, 14,807,103,945,122,24.8,0,0.0,5.4,49
 2005, 7, 10, 15,750,88,865,104,25.2,0,0.0,4.3,48
 2005, 7, 10, 16,653,76,729,89,25.4,0,0.0,4.0,48
 2005, 7, 10, 17,533,61,562,71,25.3,0,0.0,4.3,48
 2005, 7, 10, 18,395,53,373,59,25.0,0,0.0,4.3,48
 2005, 7, 10, 19,256,48,190,47,24.3,0,0.0,3.8,49
 2005, 7, 10, 20,129,39,40,30,23.4,0,0.0,3.3,52
 2005, 7, 10, 21,38,21,17,17,22.4,0,0.0,3.3,58
 2005, 7, 10, 22,0,0,0,0,21.4,0,0.0,2.4,64
 2005, 7, 10, 23,0,0,0,0,19.4,0,0.0,2.6,73
 2005, 7, 10, 24,0,0,0,0,17.4,0,0.0,3.1,74
 2005, 7, 11, 1,0,0,0,0,15.9,0,0.0,2.4,79
 2005, 7, 11, 2,0,0,0,0,14.3,0,0.0,2.2,84
 2005, 7, 11, 3,0,0,0,0,12.8,0,0.0,2.9,94
 2005, 7, 11, 4,0,0,0,0,12.7,0,0.0,3.3,92
 2005, 7, 11, 5,48,32,25,25,13.2,0,0.0,1.1,87
 2005, 7, 11, 6,142,49,67,40,14.0,0,0.0,2.4,83
 2005, 7, 11, 7,266,68,215,66,15.1,0,0.0,2.0,83
 2005, 7, 11, 8,406,72,397,79,16.4,0,0.0,2.6,75
 2005, 7, 11, 9,539,85,579,97,17.7,0,0.0,2.4,72
 2005, 7, 11, 10,657,97,740,112,19.0,0,0.0,1.4,60
 2005, 7, 11, 11,742,116,863,140,20.2,0,0.0,2.9,54
 2005, 7, 11, 12,787,139,928,167,21.3,0,0.0,2.0,52
 2005, 7, 11, 13,812,129,955,150,22.1,0,0.0,1.9,49
 2005, 7, 11, 14,785,128,925,154,22.8,0,0.0,3.1,48
 2005, 7, 11, 15,723,117,837,140,23.2,0,0.0,4.5,47
 2005, 7, 11, 16,634,94,708,108,23.4,0,0.0,3.1,47
 2005, 7, 11, 17,519,73,548,83,23.4,0,0.0,2.4,47
 2005, 7, 11, 18,384,62,364,67,23.0,0,0.0,2.0,49
 2005, 7, 11, 19,247,55,186,54,22.3,0,0.0,1.0,50
 2005, 7, 11, 20,123,42,41,32,21.5,0,0.0,1.0,54
 2005, 7, 11, 21,36,22,18,18,20.5,0,0.0,1.1,57
 2005, 7, 11, 22,0,0,0,0,19.5,0,0.0,1.4,68
 2005, 7, 11, 23,0,0,0,0,17.5,0,0.0,1.4,69
 2005, 7, 11, 24,0,0,0,0,15.5,0,0.0,1.7,77
 2005, 7, 12, 1,0,0,0,0,14.0,0,0.0,1.3,87
 2005, 7, 12, 2,0,0,0,0,12.5,0,0.0,3.1,97
 2005, 7, 12, 3,0,0,0,0,11.1,0,0.0,4.1,100
 2005, 7, 12, 4,0,0,0,0,11.1,0,0.0,3.5,100
 2005, 7, 12, 5,48,28,22,22,11.5,0,0.0,1.3,100
 2005, 7, 12, 6,146,44,64,36,12.3,0,0.0,0.6,100
 2005, 7, 12, 7,265,63,214,62,13.2,0,0.0,0.6,99
 2005, 7, 12, 8,402,75,393,81,14.5,0,0.0,1.0,91
 2005, 7, 12, 9,522,111,561,125,15.7,0,0.0,1.4,83
 2005, 7, 12, 10,606,178,682,202,16.8,0,0.0,2.2,71
 2005, 7, 12, 11,670,219,773,251,17.8,0,0.0,2.6,66
 2005, 7, 12, 12,695,242,812,279,18.7,0,0.0,3.8,59
 2005, 7, 12, 13,708,250,827,287,19.3,0,0.0,2.6,60
 2005, 7, 12, 14,682,242,792,276,19.8,0,0.0,1.9,57
 2005, 7, 12, 15,632,244,720,273,20.2,0,0.0,2.9,58
 2005, 7, 12, 16,536,230,590,250,20.2,0,0.0,2.0,58
 2005, 7, 12, 17,398,210,411,215,20.0,0,0.0,2.4,61
 2005, 7, 12, 18,299,158,286,156,19.6,0,0.0,2.9,63
 2005, 7, 12, 19,200,93,160,86,19.0,0,0.0,2.4,68
 2005, 7, 12, 20,90,57,50,47,18.2,0,0.0,3.5,72
 2005, 7, 12, 21,29,23,19,19,17.3,0,0.0,3.5,73
 2005, 7, 12, 22,0,0,0,0,16.5,0,0.0,3.5,80
 2005, 7, 12, 23,0,0,0,0,14.9,0,0.0,1.4,82
 2005, 7, 12, 24,0,0,0,0,13.3,0,0.0,1.6,85
 2005, 7, 13, 1,0,0,0,0,12.2,0,0.0,1.1,93
 2005, 7, 13, 2,0,0,0,0,11.3,0,0.0,1.6,95
 2005, 7, 13, 3,0,0,0,0,10.3,0,0.0,1.1,100
 2005, 7, 13, 4,0,0,0,0,10.2,0,0.0,1.0,100
 2005, 7, 13, 5,54,24,21,21,10.6,0,0.0,1.0,99
 2005, 7, 13, 6,160,37,65,32,11.4,0,0.0,1.4,93
 2005, 7, 13, 7,294,44,234,46,12.4,0,0.0,2.6,85
 2005, 7, 13, 8,437,47,426,53,13.7,0,0.0,3.5,76
 2005, 7, 13, 9,586,58,629,68,15.0,0,0.0,5.1,69
 2005, 7, 13, 10,739,86,834,100,16.4,0,0.0,5.7,59
 2005, 7, 13, 11,767,211,888,243,17.6,0,0.0,5.4,59
 2005, 7, 13, 12,499,360,544,380,17.8,0,0.0,4.1,60
 2005, 7, 13, 13,532,382,582,406,18.0,0,0.0,4.5,56
 2005, 7, 13, 14,497,385,539,407,18.1,0,0.0,2.4,57
 2005, 7, 13, 15,464,355,497,371,18.1,0,0.0,2.4,57
 2005, 7, 13, 16,382,304,399,311,17.9,0,0.0,2.9,58
 2005, 7, 13, 17,323,267,322,264,17.6,0,0.0,2.4,61
 2005, 7, 13, 18,255,201,244,194,17.1,0,0.0,3.8,60
 2005, 7, 13, 19,164,127,142,117,16.5,0,0.0,2.4,64
 2005, 7, 13, 20,91,56,49,46,15.8,0,0.0,2.4,71
 2005, 7, 13, 21,14,14,14,14,15.0,0,0.0,1.9,75
 2005, 7, 13, 22,0,0,0,0,14.4,0,0.0,2.0,87
 2005, 7, 13, 23,0,0,0,0,13.8,0,0.0,2.4,93
 2005, 7, 13, 24,0,0,0,0,13.2,0,0.0,2.0,98
 2005, 7, 14, 1,0,0,0,0,13.3,0,0.1,1.1,97
 2005, 7, 14, 2,0,0,0,0,13.3,0,0.5,1.6,96
 2005, 7, 14, 3,0,0,0,0,13.6,0,0.0,1.9,98
 2005, 7, 14, 4,0,0,0,0,13.6,0,0.0,1.6,97
 2005, 7, 14, 5,26,24,22,22,13.9,0,0.0,2.2,91
 2005, 7, 14, 6,54,54,50,50,14.2,0,0.0,2.2,89
 2005, 7, 14, 7,50,50,47,47,14.3,0,0.2,3.5,93
 2005, 7, 14, 8,120,120,114,114,14.7,0,0.0,5.1,92
 2005, 7, 14, 9,251,232,249,228,15.3,0,0.0,6.0,88
 2005, 7, 14, 10,318,290,323,291,15.7,0,1.7,6.3,87
 2005, 7, 14, 11,602,337,670,363,17.1,0,0.0,6.6,69
 2005, 7, 14, 12,884,215,1041,253,18.5,0,0.0,5.1,67
 2005, 7, 14, 13,775,274,906,313,19.5,0,0.0,3.8,62
 2005, 7, 14, 14,446,354,482,373,19.8,0,0.0,3.8,56
 2005, 7, 14, 15,202,193,197,186,19.5,0,0.0,2.6,56
 2005, 7, 14, 16,51,51,48,48,19.0,0,0.0,3.3,60
 2005, 7, 14, 17,41,41,39,39,18.5,0,0.0,3.3,61
 2005, 7, 14, 18,30,30,29,29,18.1,0,0.0,4.0,66
 2005, 7, 14, 19,19,19,18,18,17.7,0,0.0,2.6,67
 2005, 7, 14, 20,9,9,9,9,17.3,0,0.0,1.1,69
 2005, 7, 14, 21,3,3,3,3,17.0,0,0.0,2.4,66
 2005, 7, 14, 22,0,0,0,0,16.2,0,0.0,1.9,74
 2005, 7, 14, 23,0,0,0,0,15.5,0,0.0,2.6,75
 2005, 7, 14, 24,0,0,0,0,14.7,0,0.0,1.6,76
 2005, 7, 15, 1,0,0,0,0,13.5,0,0.0,0.9,85
 2005, 7, 15, 2,0,0,0,0,12.3,0,0.0,0.5,91
 2005, 7, 15, 3,0,0,0,0,11.3,0,0.0,0.3,92
 2005, 7, 15, 4,0,0,0,0,11.2,0,0.0,0.2,89
 2005, 7, 15, 5,45,29,23,23,11.6,0,0.0,0.1,85
 2005, 7, 15, 6,132,79,80,66,12.2,0,0.0,0.2,80
 2005, 7, 15, 7,172,131,153,123,12.8,0,0.0,0.0,81
 2005, 7, 15, 8,290,215,282,210,13.7,0,0.0,0.3,76
 2005, 7, 15, 9,391,289,400,291,14.6,0,0.0,0.4,69
 2005, 7, 15, 10,451,305,479,314,15.5,0,0.0,0.7,63
 2005, 7, 15, 11,388,332,403,338,15.9,0,0.0,0.6,57
 2005, 7, 15, 12,636,334,721,365,16.9,0,0.0,0.4,54
 2005, 7, 15, 13,562,368,632,402,17.5,0,0.0,0.7,52
 2005, 7, 15, 14,499,366,543,386,17.8,0,0.0,0.5,56
 2005, 7, 15, 15,650,271,740,301,18.4,0,0.0,1.6,57
 2005, 7, 15, 16,469,289,505,304,18.5,0,0.0,1.6,57
 2005, 7, 15, 17,310,259,309,255,18.3,0,0.0,1.0,62
 2005, 7, 15, 18,219,177,208,169,17.9,0,0.0,0.9,63
 2005, 7, 15, 19,243,102,192,95,17.6,0,0.0,0.9,68
 2005, 7, 15, 20,111,47,42,37,17.1,0,0.0,0.9,69
 2005, 7, 15, 21,12,12,12,12,16.3,0,0.0,1.0,71
 2005, 7, 15, 22,0,0,0,0,15.8,0,0.0,0.9,75
 2005, 7, 15, 23,0,0,0,0,15.3,0,0.0,0.9,78
 2005, 7, 15, 24,0,0,0,0,14.8,0,0.0,1.4,76
 2005, 7, 16, 1,0,0,0,0,14.8,0,0.0,2.2,75
 2005, 7, 16, 2,0,0,0,0,14.7,0,0.0,1.4,80
 2005, 7, 16, 3,0,0,0,0,14.6,0,0.0,2.0,78
 2005, 7, 16, 4,0,0,0,0,14.6,0,0.0,1.0,80
 2005, 7, 16, 5,15,15,15,15,14.8,0,0.0,1.7,80
 2005, 7, 16, 6,29,29,28,28,15.0,0,0.0,2.6,79
 2005, 7, 16, 7,81,81,77,77,15.3,0,0.0,3.8,79
 2005, 7, 16, 8,135,135,129,129,15.8,0,0.0,3.1,81
 2005, 7, 16, 9,286,248,285,245,16.7,0,0.1,3.8,80
 2005, 7, 16, 10,318,289,324,290,17.5,0,0.0,3.5,66
 2005, 7, 16, 11,228,221,223,214,17.8,0,0.0,3.8,62
 2005, 7, 16, 12,261,253,257,247,18.2,0,0.1,6.0,63
 2005, 7, 16, 13,66,66,62,62,17.9,0,0.0,4.5,62
 2005, 7, 16, 14,180,177,174,171,18.0,0,0.0,5.1,65
 2005, 7, 16, 15,198,194,192,187,18.1,0,0.2,5.1,80
 2005, 7, 16, 16,336,285,342,286,18.4,0,0.5,2.9,80
 2005, 7, 16, 17,229,216,221,208,18.4,0,0.9,3.8,80
 2005, 7, 16, 18,229,190,218,182,18.1,0,2.7,3.8,84
 2005, 7, 16, 19,144,117,126,108,18.6,0,0.0,3.1,80
 2005, 7, 16, 20,107,70,59,56,18.4,0,0.0,2.9,80
 2005, 7, 16, 21,8,8,8,8,18.0,0,0.0,2.4,80
 2005, 7, 16, 22,0,0,0,0,16.8,0,0.0,1.1,80
 2005, 7, 16, 23,0,0,0,0,15.6,0,0.0,1.1,80
 2005, 7, 16, 24,0,0,0,0,14.4,0,0.0,1.6,80
 2005, 7, 17, 1,0,0,0,0,13.1,0,0.0,2.0,85
 2005, 7, 17, 2,0,0,0,0,11.9,0,0.0,1.7,93
 2005, 7, 17, 3,0,0,0,0,10.6,0,0.0,0.9,96
 2005, 7, 17, 4,0,0,0,0,10.6,0,0.0,0.7,96
 2005, 7, 17, 5,17,17,16,16,10.7,0,0.0,0.5,97
 2005, 7, 17, 6,66,64,59,58,11.1,0,0.0,0.2,87
 2005, 7, 17, 7,161,128,144,120,11.8,0,0.0,0.2,85
 2005, 7, 17, 8,190,181,181,172,12.3,0,0.0,0.1,83
 2005, 7, 17, 9,229,221,222,214,12.6,0,0.2,1.0,89
 2005, 7, 17, 10,355,302,364,304,13.3,0,0.8,0.9,88
 2005, 7, 17, 11,416,357,434,365,14.2,0,0.1,1.0,75
 2005, 7, 17, 12,436,360,460,370,14.8,0,0.0,0.9,74
 2005, 7, 17, 13,511,376,560,399,15.5,0,0.0,1.6,72
 2005, 7, 17, 14,514,366,562,387,16.1,0,0.0,1.6,66
 2005, 7, 17, 15,490,354,529,371,16.5,0,0.0,2.6,67
 2005, 7, 17, 16,349,289,357,290,16.5,0,0.0,2.0,65
 2005, 7, 17, 17,325,250,329,250,16.6,0,0.0,1.7,68
 2005, 7, 17, 18,311,153,300,153,16.5,0,0.0,1.7,68
 2005, 7, 17, 19,208,89,165,83,16.3,0,0.0,0.2,67
 2005, 7, 17, 20,118,58,49,45,15.8,0,0.0,0.2,70
 2005, 7, 17, 21,15,15,14,14,15.2,0,0.0,0.5,72
 2005, 7, 17, 22,0,0,0,0,14.7,0,0.0,0.3,73
 2005, 7, 17, 23,0,0,0,0,14.2,0,0.0,0.2,77
 2005, 7, 17, 24,0,0,0,0,13.7,0,0.0,0.4,80
 2005, 7, 18, 1,0,0,0,0,13.6,0,0.0,0.4,84
 2005, 7, 18, 2,0,0,0,0,13.5,0,0.0,0.9,82
 2005, 7, 18, 3,0,0,0,0,13.3,0,0.0,1.9,83
 2005, 7, 18, 4,0,0,0,0,13.3,0,0.0,2.2,84
 2005, 7, 18, 5,21,21,20,20,13.6,0,0.0,3.5,84
 2005, 7, 18, 6,86,66,62,57,14.2,0,0.0,4.3,90
 2005, 7, 18, 7,107,106,100,99,14.6,0,0.0,3.1,91
 2005, 7, 18, 8,81,81,77,77,14.7,0,0.0,2.9,91
 2005, 7, 18, 9,119,119,114,114,14.9,0,0.1,2.6,92
 2005, 7, 18, 10,127,127,121,121,15.1,0,0.0,3.1,84
 2005, 7, 18, 11,217,211,211,204,15.5,0,0.0,3.3,81
 2005, 7, 18, 12,153,152,147,146,15.6,0,0.3,3.5,87
 2005, 7, 18, 13,311,297,308,292,16.1,0,0.0,4.3,78
 2005, 7, 18, 14,197,195,192,188,16.2,0,0.2,4.8,85
 2005, 7, 18, 15,271,260,267,254,16.5,0,0.0,4.5,78
 2005, 7, 18, 16,368,293,385,301,16.9,0,0.0,4.0,72
 2005, 7, 18, 17,310,260,309,257,17.0,0,0.7,4.0,80
 2005, 7, 18, 18,208,181,199,174,16.8,0,2.1,4.3,84
 2005, 7, 18, 19,159,116,137,107,17.1,0,0.0,4.8,80
 2005, 7, 18, 20,98,61,52,50,16.9,0,0.0,2.4,64
 2005, 7, 18, 21,7,7,7,7,16.6,0,0.0,3.5,63
 2005, 7, 18, 22,0,0,0,0,16.4,0,0.0,4.1,65
 2005, 7, 18, 23,0,0,0,0,16.2,0,0.0,3.1,63
 2005, 7, 18, 24,0,0,0,0,16.0,0,0.0,2.2,68
 2005, 7, 19, 1,0,0,0,0,16.0,0,0.0,1.7,67
 2005, 7, 19, 2,0,0,0,0,16.0,0,0.0,1.1,68
 2005, 7, 19, 3,0,0,0,0,15.9,0,0.4,1.6,80
 2005, 7, 19, 4,0,0,0,0,15.9,0,0.0,1.1,84
 2005, 7, 19, 5,9,9,9,9,16.0,0,0.0,1.1,84
 2005, 7, 19, 6,34,34,33,33,16.2,0,0.0,0.5,80
 2005, 7, 19, 7,73,73,69,69,16.6,0,0.0,0.7,80
 2005, 7, 19, 8,126,126,120,120,17.0,0,0.0,0.7,70
 2005, 7, 19, 9,159,159,153,153,17.4,0,0.0,1.4,66
 2005, 7, 19, 10,196,193,190,186,17.8,0,0.0,2.0,65
 2005, 7, 19, 11,232,227,226,220,18.2,0,0.0,2.6,64
 2005, 7, 19, 12,238,237,233,231,18.5,0,0.1,2.6,64
 2005, 7, 19, 13,246,245,241,239,18.8,0,0.0,2.0,65
 2005, 7, 19, 14,233,232,227,226,19.0,0,0.1,1.4,80
 2005, 7, 19, 15,210,206,205,199,18.9,0,0.9,1.4,80
 2005, 7, 19, 16,178,176,171,169,19.1,0,0.6,1.0,80
 2005, 7, 19, 17,141,141,135,135,18.3,0,4.2,1.4,84
 2005, 7, 19, 18,105,105,99,99,18.7,0,1.6,1.7,84
 2005, 7, 19, 19,60,60,57,57,18.8,0,0.2,1.6,80
 2005, 7, 19, 20,21,21,20,20,18.5,0,0.0,2.0,80
